B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,lai,LIDFa,q,N,CHL,LMA,Cw_rel,BROWN,psoil,EWT,CBC,PROT,ANT,CAR,tts,tto,psi,TypeLidf,alpha
0.02196133507099993,0.048962714186759924,0.017642405514555537,0.07487863588490495,0.3448631647175456,0.4937398998193045,0.5303452779764184,0.5498131389513345,0.21309411491761726,0.0739129500977685,5.914608962670456,42.67933038944087,0.132975023239851,1.2856426884776013,47.90068634758656,0.004383103537153517,0.7927826311298212,0.23508454422758432,0.2978874301525096,0.016769097946012314,0,0,0,11.97517158689664,33.9098391887535,3.0358691180792894,93.71576850900058,2,40
0.01864548986277501,0.0355140489249916,0.016002282202933215,0.05423749296504687,0.29140920362010403,0.4509395193405946,0.4879554742326353,0.5076921791867466,0.1848709608150259,0.06122941755034439,8.85993617810332,55.05759281201139,0.25608138684183357,1.4701404693499642,69.54667217625561,0.006841995518580947,0.7412254711804444,0.26631476236409585,0.2885647329601212,0.019597992797857622,0,0,0,17.386668044063903,23.9906314816882,6.536150980822065,136.94332193777848,2,40
0.03964966080137495,0.07402821044028535,0.04608329948424095,0.1049756826069169,0.2474129701017031,0.2883237210172264,0.3004831910407274,0.30722763756073956,0.22194564975960562,0.12080771125620463,1.163633699547886,52.90091377915266,0.2787878512404859,1.4724719420448285,37.95542437742962,0.006661560328491707,0.727386476278706,0.12839228028060026,0.3700436477373462,0.017774352598932036,0,0,0,9.488856094357406,41.2430929654925,2.799064166682636,153.02627848355885,2,40
0.015349937050306134,0.0245535636264369,0.018500111655018848,0.03697790211328328,0.14515177240122987,0.19471351026565586,0.202961918772336,0.207467366423291,0.1797934102213894,0.09331661042572517,1.600035990819026,66.39936211297785,0.3950382471084595,1.645356413700788,84.80898974411986,0.006235406098522519,0.617682520278522,0.1235177783666054,0.0036956394283864163,0.010074091712210784,0,0,0,21.202247436029964,16.3380590552598,8.042621161100808,176.0801439597509,2,40
0.020842933188520443,0.05684105946132212,0.015586792397665947,0.08466419637913138,0.3451964245479686,0.45952585877214386,0.48092157998111196,0.4920664670561443,0.26538185117591057,0.11620540195784622,3.907851194210223,51.87404768717609,0.255243313126266,1.4488061815409066,40.843752740057084,0.0035505762668613947,0.741001693489538,0.16187201142840105,0.006187716695504471,0.01015830204473472,0,0,0,10.210938185014271,53.6871759353381,3.625879670130621,79.92082569126333,2,40
0.03218138398900975,0.060650885625857985,0.03309211244799939,0.09150403686408458,0.26421716040871346,0.32330501778748943,0.34293565646034735,0.3537071566075364,0.2291204172754619,0.10976396694558303,1.1472412357517827,32.25633864170947,0.10157933551818132,1.2119926694623542,41.21254542242316,0.003210516801721181,0.8434795237349805,0.2891558146048123,0.36214140005058804,0.01730128381588717,0,0,0,10.30313635560579,63.5017574878509,8.662184087735138,66.9919425879406,2,40
0.010102612258284729,0.02033970632447171,0.008755023070379604,0.030244563064340813,0.20581028332186727,0.35718618033014343,0.3711233209933889,0.37747852921190495,0.1312747022243627,0.0461809459705174,5.960340037190576,70.85423000209317,0.10293365875259042,1.747672093802263,82.65498084242441,0.006529545644205267,0.7277464051759365,0.09731186069859796,0.2539336289969439,0.01745377640678476,0,0,0,20.663745210606102,34.2323489331425,2.7672878222760007,6.442045615528201,2,40
0.0517678131487828,0.09829716112302622,0.0628411292028307,0.13530088027061785,0.2877805098494651,0.3248194225687894,0.33504365910580763,0.34082742894599655,0.2639384951172934,0.15558444284706044,1.0800842177645764,49.684886535351254,0.4626405631192029,1.4322030661377525,33.57526122462083,0.00653584419218394,0.7310276978437988,0.010134503830717583,0.3812694992686422,0.017763476369040083,0,0,0,8.393815306155208,21.180366985276,2.733235055988637,48.171766393252,2,40
0.02408833383312493,0.058067700879960674,0.02230902086222282,0.08114167418746047,0.23990448320555355,0.28181509724578346,0.2887463763953871,0.2925054218785378,0.22338903160664733,0.10959128470715364,1.484247932721136,52.35243993617291,0.2518236962147057,1.4646735628961236,39.144935265938486,0.005799332261315364,0.6183107595318335,0.05629602612324401,0.036624834865983766,0.00939452610944224,0,0,0,9.786233816484621,32.6928185000972,3.235641341927046,16.111629783496113,2,40
0.01003617517436989,0.025196055430087065,0.007764466541307245,0.03825028293836477,0.22123420183915116,0.34679706171846875,0.36516269916172633,0.374107369543303,0.10985836054425828,0.03518764220607315,5.644024097517796,70.43309189275865,0.11497241314500571,1.7368763700897316,62.995231779513006,0.006640545002450901,0.7822607093329902,0.15042532241133258,0.5243741601778584,0.023857143228775735,0,0,0,15.748807944878251,52.5657639341128,4.21871180780281,71.7087404036248,2,40
0.014229859090158722,0.04484298992392341,0.010082562249646414,0.06405084147803024,0.29265487809039664,0.4303298941123464,0.44570594090144333,0.45299260882011133,0.179506587397579,0.07336067620777685,7.685580383794896,71.45778600055577,0.2727004995569587,1.784067555881415,37.5480841784112,0.0042963360425141124,0.7196640727851604,0.06996916863519834,0.18082346249503864,0.01102933443147245,0,0,0,9.3870210446028,34.5115443549571,7.70510969404391,238.9879043744483,2,40
0.09053798960612748,0.11878706959836623,0.12571674952591808,0.16862191468598747,0.2962031699813008,0.34904010406187985,0.3740132336204054,0.38819822898304707,0.3264545969984326,0.23862122988696166,0.7085926051814011,47.222310755397174,0.4551019622012973,1.4032051837545712,59.19218963896117,0.008448705208397949,0.7858756734434739,0.4148113479629772,0.7380159695001633,0.03100830252289127,0,0,0,14.798047409740292,17.6129808974572,2.7595662521399436,102.2671976963741,2,40
0.05787660998307333,0.0829937539203402,0.07647538676633771,0.11950539314815464,0.31096979426446003,0.39348889452690533,0.4147286625580899,0.4264750577882535,0.2929470487903427,0.17739024209547818,1.228191851693211,50.66614622981869,0.4883866441436112,1.44401641563027,66.84270033342618,0.005209707142845878,0.8044356200281696,0.1821996600371212,0.8079464390161547,0.021429638650065377,0,0,0,16.710675083356545,35.0775670771299,10.463084163396228,244.48483446268932,2,40
0.014994534159815194,0.02850134281110846,0.014358531392772786,0.04180684792568692,0.22706927739853192,0.3316456058388697,0.3389687041565132,0.34175014118474917,0.08981614982479715,0.02865573757948668,3.380292064493814,63.39261229812775,0.23337088450789453,1.6136387552462956,77.17559557016637,0.009184728887649932,0.8238651626926072,0.07698995401326256,0.23460549506926565,0.04296128054500209,0,0,0,19.29389889254159,29.6823924262433,11.158898696902028,241.9221174329897,2,40
0.1528503175957991,0.17889539837046717,0.20924357336934846,0.23490262428363037,0.26426594908186074,0.2829613399292844,0.30133171749220744,0.3121603616807559,0.38465330755162513,0.34691646603771203,0.0800153721196426,43.132047676477455,0.2593941645696759,1.3570469404375265,26.852741972570197,0.009799121366296529,0.7014951486545056,0.4704487723081975,0.6909861387225861,0.02302822238415684,0,0,0,6.713185493142549,46.4360115830015,2.832398267414308,163.74947142117492,2,40
0.013899115723240459,0.03127982037847238,0.011691674652813662,0.0464589876447328,0.23343446852920813,0.33223353573292724,0.3459930721060579,0.35282261515338353,0.14391745379655446,0.051682934011337625,3.366350369723658,63.32606554652749,0.11557459644973278,1.6611229488233747,62.541274905065904,0.005497373527507125,0.7872011046724279,0.15391375403625662,0.03720018204490044,0.0203362827940858,0,0,0,15.635318726266476,33.8754989874191,2.760001940769204,140.5718458226222,2,40
0.02210805324030756,0.06961917896349716,0.016122062609556134,0.0940129823003074,0.3006311192251013,0.36213903232899136,0.36552096294558034,0.36683325985189874,0.15705725263736245,0.05668859653538327,4.1145120116864575,66.50098936440894,0.370910732075572,1.7139368541974123,28.18011119874567,0.008713946889996391,0.6379892027514185,0.020280411324886928,0.18077259948053495,0.015357011645565728,0,0,0,7.045027799686418,46.2934613616454,2.774169412251543,156.72738889172132,2,40
0.01224204112339711,0.03163928785349974,0.009717474356166432,0.04676698955759523,0.26439467408356415,0.39811649692335505,0.4086999976288446,0.4136107177129245,0.19646255740241453,0.08112641358084272,5.105310565909766,69.42552381040805,0.20443518552929163,1.38757402312604,51.42192729407439,0.003995355623009213,0.703462521671723,0.05755143004860664,0.15709669803234472,0.009478002434572362,0,0,0,12.855481823518598,41.0925344648051,2.906694585376431,40.2453915460346,2,40
0.025908680469186696,0.03488729619298389,0.036175142604482395,0.051434036976172826,0.08597350776732547,0.09872491027932412,0.10837475015100588,0.11402399449148315,0.17730454410475033,0.1189422548962338,0.1732208737783667,43.72771884635833,0.40381770702078945,1.6162771810939116,51.34006375825315,0.004749181774201676,0.6825145369106947,0.20166863877581184,0.007830106680671332,0.010209555951896297,0,0,0,12.835015939563288,31.3301514984593,2.9310915247583007,2.4317984650834035,2,40
0.01989554479301088,0.05286263093920611,0.017215176381257396,0.0757188814964589,0.3142712210471233,0.40800411666193076,0.41419217522881036,0.4169313698270311,0.18311616245861265,0.07092121392167942,3.514865369893911,64.02095898946007,0.4398758874274791,1.2482183812084229,38.84068522215217,0.0049554153508207174,0.7548267606111949,0.02126635693566492,0.44208475471183606,0.015256477934001571,0,0,0,9.710171305538042,43.0948848877846,3.4808145471536727,69.31993422083596,2,40
0.027360183606921173,0.04807302063837764,0.02779619918240535,0.07073968469194711,0.34434589626557943,0.4756765141391364,0.4893156923842279,0.4962892495331698,0.3082262831509753,0.14708969764200952,2.108367820676767,35.421689650982806,0.2085146458819509,1.3408455675320816,68.86208618673272,0.003341977095372679,0.7664956399398848,0.07465340112529667,0.5325545959785724,0.010970291397225461,0,0,0,17.21552154668318,22.2533880728652,4.140740733365878,179.28517397289403,2,40
0.03342999366961139,0.09448366682575808,0.0265896630673917,0.12923736260443405,0.36906035543777477,0.4302508175314057,0.4375490720035117,0.44101789986374673,0.19463236987291727,0.06853325254559492,2.6179958006007613,43.67194079935796,0.37728192815557127,1.3324540477268434,27.362786535176973,0.007284765477203338,0.7258855354222459,0.04684037832238349,0.3214309219770125,0.01929086776573694,0,0,0,6.840696633794243,36.8717663904811,7.2296221483775,242.10146681399527,2,40
0.06445061420870969,0.09077563111852147,0.08372881868425676,0.12903194501848753,0.29714172788131127,0.3592180618490467,0.3774531226670687,0.3875368785253741,0.2534321226516621,0.15932586267279228,0.9168281043540012,40.915920355045486,0.11719551840797067,1.2107948376023097,58.683413938322374,0.007703978314640625,0.8090399404332301,0.16494533599913547,0.7473714961220986,0.03263942298151838,0,0,0,14.670853484580594,26.6882199191782,10.21965605892104,31.06663942002892,2,40
0.03351703244007809,0.08980880600506048,0.026469144757640867,0.13659001339218332,0.38026831594697225,0.473299199094102,0.5079141840845158,0.5267836291568617,0.2520443427128264,0.09471207919767344,4.274489707098551,37.42851115636623,0.18655416602268815,1.522482353336935,27.71536638630539,0.006237536701420308,0.7046534090096068,0.31222415629143546,0.193744887736262,0.014881842670807482,0,0,0,6.928841596576348,20.1904700111989,5.095904132015685,184.52038533744528,2,40
0.017653365491603287,0.0284283964394824,0.016704486910624722,0.04281221505102305,0.23241891532131592,0.34568061370265213,0.36836675111741357,0.3803685518264615,0.18096133570144607,0.0639362880049791,3.2984540776661513,56.69314167010534,0.17896413691341878,1.5581628013989097,88.45473743821752,0.009305178413582013,0.6571787648407132,0.31342800260524295,0.07431656633985649,0.017837767994794647,0,0,0,22.11368435955438,19.6383023536898,5.784788199691967,19.534284067437596,2,40
0.019219735859048587,0.053410462726463874,0.014459403253477061,0.07632881519690939,0.34208029108088006,0.47912623581601826,0.49096961097298386,0.4959473142427296,0.15857129231478262,0.05225118275441238,6.3323037851637585,59.812991163254054,0.1031538954935968,1.4424758334149965,40.79268827849153,0.005516616904828663,0.7800766252122822,0.062473974166590875,0.49837261686503986,0.01956765124153643,0,0,0,10.198172069622883,18.0125993910386,5.431388982762451,171.40119505070845,2,40
0.041121803273024324,0.05950719468669929,0.05390095310705812,0.0864753400408067,0.19762480831966986,0.23912931546897578,0.25441760478220354,0.26308723590442407,0.2782386602342364,0.18534864961982833,0.7056613921599637,48.45191117548701,0.3057630833238364,1.6665486362357942,65.0950269949745,0.00377092962117278,0.6873912071157233,0.298360823740562,0.202682766296216,0.008291845665409529,0,0,0,16.273756748743626,20.360002803503,6.998668326426039,27.284589958110814,2,40
0.017805080171730065,0.034351927520295616,0.018846949696956845,0.05223828468507136,0.2247343338782049,0.3145201740196445,0.33267703814414123,0.3421240902815466,0.13925135213529377,0.05251950879784226,3.9669436502066207,67.19568071662052,0.33264160100370643,1.3604877420805275,57.99586944802415,0.008515318820823395,0.723605805767431,0.21047396023139447,0.2802208718318727,0.022293283525064773,0,0,0,14.498967362006038,18.9122698288559,3.984708644036054,18.07758906618278,2,40
0.03583411159235008,0.09352091356972718,0.031570469921282006,0.13794739488482854,0.3892071569617207,0.47223008517665627,0.49566444969394646,0.5080250036080077,0.21960776523390843,0.08275232113628263,2.9657757956118393,44.77983123537915,0.24361132234334948,1.2694463696598528,26.32294195354502,0.0049815201976294516,0.7982065997421949,0.17778011473377667,0.6557161663763099,0.01970471924957354,0,0,0,6.580735488386255,20.0367570635618,3.2763121307320526,2.924508118340185,2,40
0.024210331325306287,0.05136615188950498,0.0203921217798869,0.07597142283119854,0.38887897329328147,0.578944638960394,0.5992235042686201,0.6085716626108557,0.22525855135960732,0.07856093284689569,6.727182559375932,43.95676620514548,0.41032934505492447,1.6153711258046601,68.40545977309625,0.006262782070221599,0.7733087294948252,0.11155407951242866,0.45773067414062896,0.021364140026360126,0,0,0,17.101364943274064,31.2201278801407,4.739489044162646,51.01749616343044,2,40
0.014776228637502508,0.035435136664004455,0.0120448038938196,0.05253826707494999,0.24567056947063473,0.3359775353257239,0.3481285704807989,0.3540523461271528,0.1285649596666239,0.040039107746248366,3.928697917151949,62.92684317407415,0.19348135944455863,1.4173109147824863,51.6502511196952,0.009085910007062995,0.6997663092004797,0.13321287415884187,0.18253420922899163,0.021176882895583195,0,0,0,12.9125627799238,39.6019037953717,7.179840469665264,120.81149581492298,2,40
0.03005253209843814,0.04720923140799553,0.042562144265946115,0.07002357385850456,0.17779965949815724,0.22788797027829322,0.24258738357898,0.2506306774463219,0.15009614915983757,0.09427722161404008,2.269281939798817,74.462910235051055,0.1342448259703815,1.6502580792005754,55.27963048548092,0.008123050048131911,0.7982762557764826,0.1990757668968785,0.4871295532196836,0.032145139893510616,0,0,0,13.81990762137023,23.9906314816882,6.536150980822065,136.94332193777848,2,40
0.027881003676420227,0.05349656911824381,0.02911847089298677,0.07939255072650604,0.35407899457342723,0.49488947308132686,0.5132563770609753,0.5226209854009817,0.26882805653685066,0.1184226813683007,2.8296522418743892,48.856411881856886,0.3669706058688462,1.5827978447058746,67.03746965421568,0.005028117429744964,0.7582545140282602,0.11550885862286561,0.6664606625249315,0.015771102086323905,0,0,0,16.75936741355392,22.9451635967865,3.010050166475293,18.55016603305768,2,40
0.015359974844260348,0.03113964200999108,0.014868903942670863,0.04857247171941286,0.2038902313706131,0.2864251692926337,0.31144799050059313,0.3248703899995894,0.1006029060767287,0.03297504576958693,4.037866448165812,65.91765569586777,0.1834279827773571,1.3510296970450288,51.762176935650416,0.009058899519014308,0.7712426108009101,0.3438661430871405,0.44925205625137077,0.030541567817716192,0,0,0,12.940544233912604,26.1417146076239,6.895648812700429,227.3822286809866,2,40
0.020510247733350338,0.04641557562536667,0.020106672620279303,0.06764852333503361,0.2509538926742686,0.31637046739583363,0.32376182285716026,0.3273226276436763,0.15347450204207844,0.06095086658939617,2.269498659737245,61.304730405562665,0.4702578994445502,1.6478491548298748,55.51627896905267,0.007426568870662862,0.8009228402065549,0.06684008883727319,0.0012554906702383127,0.029878408146129964,0,0,0,13.879069742263168,19.2591857116445,7.815162834744112,7.621657424060402,2,40
0.03187215536569877,0.08518646889600075,0.02728932933074662,0.11842848118971029,0.3942148922027144,0.479385943493274,0.4855140652758984,0.48807356633481874,0.1901587713031708,0.06731649685620994,2.854648860591978,43.937517309493074,0.2332287933677435,1.5302916973619003,37.79031732159817,0.00802034578777884,0.7582691178553079,0.02198768435865959,0.5422360890182117,0.025158475704206318,0,0,0,9.447579330399542,18.2147435952105,3.196014099739513,106.52792193160883,2,40
0.05073631050341008,0.07180642859533223,0.07017033612412277,0.10189401790353925,0.1869968960378929,0.21685536557371915,0.22990272760729302,0.23733403660888552,0.2129466023097053,0.1473130637051258,0.898296071777074,66.71763317102359,0.3975898585282266,1.5677044045296578,51.400525673735274,0.009041941342375454,0.772570590768471,0.17370349004202626,0.343904320526986,0.030715191971770937,0,0,0,12.850131418433818,27.9941646904841,6.613751178548426,43.756283263729,2,40
0.02699075459865177,0.04967763017425682,0.03027789424519051,0.07466182577845916,0.2803877585641196,0.3786441382116441,0.4001278613747944,0.4115916869415071,0.21305955676456717,0.09446843770805717,2.555691694596828,57.396242179827674,0.35049813780933625,1.655147082438328,64.13083715964223,0.007444503638239713,0.7253283463283349,0.2370676802893364,0.5148507952628801,0.019658779640997635,0,0,0,16.032709289910557,24.4782254017943,2.9331408671351538,5.502602165717917,2,40
0.017248891380590863,0.028296101163767018,0.01769017749422661,0.042296000430502974,0.25373030329728513,0.418353088104829,0.44546701902624714,0.4597249395920859,0.24048417235644123,0.10688505299939857,3.7454711820965203,60.60730411695014,0.18662692438811065,1.5330652309651385,87.26034255020951,0.003509753318245079,0.7650953436005208,0.19112923808712634,0.6118390663764072,0.011431429083334851,0,0,0,21.81508563755238,17.9854465065918,8.569027817567981,169.20245363029264,2,40
0.01948577933963469,0.04973287144990001,0.01606529242871417,0.07645835871813246,0.26504424560747636,0.35034538714281427,0.3767497090468384,0.3905498137423462,0.10414601817034094,0.028389496367718644,6.199210481878035,65.4845548099559,0.3959421116858721,1.2420995084250102,33.043704130978774,0.008217660536292673,0.7891367923794325,0.26229450904593693,0.1756170660411277,0.030753863367866723,0,0,0,8.260926032744694,18.1639802702366,2.7871011327195747,69.90743845236281,2,40
0.013693316479581674,0.026903015917499544,0.01127427799124403,0.04111856766940322,0.2798121681081563,0.4631435055235471,0.4829568967964414,0.4924649120192924,0.20231214312733597,0.076278537340899,5.907627896132431,58.1948850808136,0.31430451599881054,1.5825556766016033,84.90949657220494,0.006360475603061477,0.7095040805888627,0.12594825682587818,0.6495093257592078,0.015534756577668507,0,0,0,21.227374143051236,63.774467820001,9.491835122627837,257.364309340953,2,40
0.030830496375886966,0.05835392000608274,0.030497547575567368,0.09050715140387675,0.3555027449503783,0.4809209251452887,0.5159461969616681,0.5347124604586133,0.21158787503359275,0.0742555254605238,3.007544359256223,35.07054158207417,0.3435749810189009,1.4269311137623732,57.57632817881736,0.00775884587876568,0.7756406291749965,0.3420242616050744,0.7225875743890399,0.026823377499001995,0,0,0,14.39408204470434,21.1726543715733,9.583061008342725,17.443039870272003,2,40
0.015436523068215947,0.030638621229392392,0.013434507238623647,0.044662298313860586,0.27865028196240893,0.4351690869762421,0.4381597743337628,0.4376954541812515,0.09694979186405436,0.025959480965017163,5.115518296092864,60.78217694155853,0.40060902507975704,1.5586314849830998,77.84145474353407,0.008948471438870441,0.8194908431913649,0.01663002611182748,0.6080736215859484,0.040625032737192326,0,0,0,19.460363685883518,36.9757836995366,9.077241471430444,128.7600036926615,2,40
0.019823219795092214,0.03999325924460679,0.016739280408645398,0.05950548954232157,0.33241739011746635,0.5052762130805735,0.5255629999946482,0.5351549165773547,0.1899259535723622,0.0648425239339284,4.762185704871939,51.2430057267488,0.3143159975297749,1.6406946689793884,74.59228428538152,0.005354868645555702,0.8128020985700274,0.13996905525927864,0.12016939436947995,0.0232505195807587,0,0,0,18.64807107134538,42.574599907851,11.31901386327682,47.83358235226558,2,40
0.014166232650369346,0.026422628431264097,0.012034559410393723,0.0403029239174332,0.22480585694342653,0.3336927204591222,0.3553695067955523,0.36623334518917056,0.08485458506475664,0.020670849810442798,4.162634488600587,59.2457309472543,0.10055233743041754,1.361384524700469,68.94291590748605,0.009886846759957966,0.8008429353193645,0.2703043746220821,0.38679947454481345,0.03975661818974052,0,0,0,17.235728976871513,48.2360739805799,4.549736936860079,58.39585040521959,2,40
0.027434512249202795,0.05293960446974127,0.032881171539655425,0.0788149541408333,0.1981930544488666,0.23919804421321544,0.2534478901036901,0.2613183029644725,0.18532840006226706,0.09526852372695345,1.72944084016788,65.54632011857862,0.3448532360605896,1.7432917710009481,44.2587893163099,0.009612414237665366,0.6734762854539212,0.2809022925870797,0.15839104347390404,0.019826226232991382,0,0,0,11.064697329077475,22.2793222041442,9.46215220566785,7.489586845668896,2,40
0.01783379999457661,0.035261061876090447,0.014623108693171705,0.05533134421526053,0.26166872882220393,0.3747442220657806,0.40783352864130445,0.42569981035341076,0.14852494045295497,0.043579403034657245,3.870554485998631,45.716792341646176,0.24268879974260926,1.5884128531939101,66.12873822424987,0.009237593476127876,0.7464824869629465,0.42576087199930285,0.24816435831159178,0.027200100178502336,0,0,0,16.532184556062468,56.7307649691173,9.710518560960354,117.25877045866173,2,40
0.13039540661480628,0.16237361280814688,0.18100883287088576,0.2161887550726885,0.26471103646429556,0.2857432918808153,0.30321144473992667,0.31353035304891247,0.37138906015354356,0.32319255229296034,0.37151355627842997,74.90568224795615,0.3293903595767915,1.7106599683105363,29.257234561191716,0.0042297546709069225,0.7993878632248894,0.030948547126183935,0.7086882353319791,0.01685448648668837,0,0,0,7.314308640297929,34.9158462686067,2.8176605046702754,107.76779657943612,2,40
0.016453591651553627,0.03803165267935063,0.01430512325984163,0.05572303838103439,0.2962218105003693,0.4314906589448659,0.4400689859386763,0.44386959396935083,0.19369805641765325,0.0742616757114873,3.7429894930450476,61.5104136082698,0.3878629169426858,1.697298909254757,64.88690953991409,0.006980020682367858,0.6876343470173569,0.04377862843598869,0.6622064677266402,0.015365652139591573,0,0,0,16.22172738497852,48.4641288594432,9.33800614301266,254.00630278132746,2,40
0.011890567573910904,0.026068006309176484,0.010697525436901834,0.03832993413002298,0.2321744766308065,0.36376514600251036,0.36955122259293854,0.3718408010520529,0.17295776634319598,0.07081634020196198,4.3045362135037735,69.93587442529497,0.19340941021218896,1.6654625544039146,70.29547008132562,0.004837575270147754,0.7169205897713067,0.026515499538291427,0.1555214798854221,0.012251535047835417,0,0,0,17.573867520331405,34.6908879905894,2.7329486785840658,28.50998129091093,2,40
0.012929397697276109,0.02801045370578604,0.01198179746163896,0.04147557732178341,0.2270974056199597,0.3237076731246567,0.3285926381431241,0.33049788014824943,0.1264524454368519,0.04469281957185067,3.3913027656205017,69.29402240794533,0.4614538100548088,1.3083204665413455,61.42315468678312,0.005668395453653059,0.7924355162308563,0.02582468624176636,0.11730393405018041,0.021640686286735305,0,0,0,15.35578867169578,43.8815132351294,3.066650878821748,17.392815195374737,2,40
0.01224926490664903,0.027301954161931784,0.009915662232116975,0.045425048192131445,0.20824230645802871,0.3054727208286273,0.3422190723476371,0.36255089975573446,0.09704333852447429,0.026019021753119095,6.538121029414785,65.79307163803195,0.3526029195636511,1.501801585038908,58.53825738985886,0.008999660294743844,0.7997412205871164,0.49259207346970374,0.444389416282206,0.035940493246234204,0,0,0,14.634564347464716,63.699404284815,2.8631039904723,18.097852590621898,2,40
0.03152084422753477,0.07541391001489034,0.02907622464469086,0.10736831014260917,0.3932932771616832,0.49423283296859116,0.5013166704262583,0.5041452637449645,0.17827235959585985,0.06233347645601259,2.7737643125960925,40.94725512289716,0.44019310027360914,1.6450443133082484,50.44987410154006,0.009312280030807453,0.7848341609350301,0.03432397035462652,0.47585180219809387,0.033967266905059,0,0,0,12.612468525385015,20.2498143608898,2.775765055358145,71.30952306152649,2,40
